brick_rejections,prompt,structure_id
154,"This car features a rectangular base with a raised front section, creating a wedge shape. The low-sitting central roof is flanked by gradual slopes leading to a tapered rear. Each side displays symmetrical protrusions defining its front and back ends, adding to its geometric balance.",8086477b-f21e-4d4b-b475-914ac36fcd48
52,Compact car with angular features and layered structure.,508fa491-0256-4fcc-bf48-b7be71aec612
411,A small car with a blocky front segment and streamlined rear.,508fa491-0256-4fcc-bf48-b7be71aec612
578,"Compact car design includes a distinct hood, a low roofline, and tapered rear.",508fa491-0256-4fcc-bf48-b7be71aec612
61,"The car includes a solid base, a sloped front area, segmented roof, and raised rear section.",508fa491-0256-4fcc-bf48-b7be71aec612
21,"This car features a rectangular base with a raised front section, creating a wedge shape. The low-sitting central roof is flanked by gradual slopes leading to a tapered rear. Each side displays symmetrical protrusions defining its front and back ends, adding to its geometric balance.",508fa491-0256-4fcc-bf48-b7be71aec612
64,"Compact car with layered, rectangular block components.",7f21a60c-505a-404b-8b4f-bb7a223d6fc0
17,"A car shape featuring a stacked, rectangular form with angled top.",7f21a60c-505a-404b-8b4f-bb7a223d6fc0
13,"Car with a flat rectangular roof, layered sides, and short front.",7f21a60c-505a-404b-8b4f-bb7a223d6fc0
295,"Rectangular car body with distinct, tiered layers and smooth corners.",7f21a60c-505a-404b-8b4f-bb7a223d6fc0
315,"Vehicle form with a layered, rectangular body, angled top, and smooth edges.",7f21a60c-505a-404b-8b4f-bb7a223d6fc0
6,Car with a blocky form and protruding elements.,a83a9e59-89db-4dab-b5ee-d3575fdd2e6e
102,Rectangular car with geometric contours and distinct layered elevations.,a83a9e59-89db-4dab-b5ee-d3575fdd2e6e
193,"Car featuring a segmented roof, angular body, and pronounced front and rear.",a83a9e59-89db-4dab-b5ee-d3575fdd2e6e
64,"A blocky car with angular sides, stepped roof, and elevated rear section. The front and back have protruding sections.",a83a9e59-89db-4dab-b5ee-d3575fdd2e6e
28,"Blocky, angular car with a stepped roof and raised rear. The front and back protrude slightly, and the sides feature a uniform, tiered arrangement.",a83a9e59-89db-4dab-b5ee-d3575fdd2e6e
108,Car with a blocky form and protruding elements.,b7e87b8b-ee27-4774-a510-b7a9147b1f9f
1061,Rectangular car with geometric contours and distinct layered elevations.,b7e87b8b-ee27-4774-a510-b7a9147b1f9f
322,"Car featuring a segmented roof, angular body, and pronounced front and rear.",b7e87b8b-ee27-4774-a510-b7a9147b1f9f
757,"A blocky car with angular sides, stepped roof, and elevated rear section. The front and back have protruding sections.",b7e87b8b-ee27-4774-a510-b7a9147b1f9f
350,"Blocky, angular car with a stepped roof and raised rear. The front and back protrude slightly, and the sides feature a uniform, tiered arrangement.",b7e87b8b-ee27-4774-a510-b7a9147b1f9f
20,Compact car with angular and blocky form.,314a93a1-214f-4367-8e7f-c434e84a8846
60,A vehicle with a blocky shape and structured outline.,314a93a1-214f-4367-8e7f-c434e84a8846
16,Boxy car featuring elevated front and rear sections with a flat roof.,314a93a1-214f-4367-8e7f-c434e84a8846
469,"Angular car with a rectangular body, slightly elevated roof, and distinct wheel arches.",314a93a1-214f-4367-8e7f-c434e84a8846
13,"A compact, geometric car with a rectangular profile and raised roof. The front and rear are elevated with recessed sections for wheels, creating a defined angular structure.",314a93a1-214f-4367-8e7f-c434e84a8846
593,Compact car with angular and blocky form.,6ca3aff4-3c40-44e2-845d-2879bae7bcd9
88,A vehicle with a blocky shape and structured outline.,6ca3aff4-3c40-44e2-845d-2879bae7bcd9
161,Boxy car featuring elevated front and rear sections with a flat roof.,6ca3aff4-3c40-44e2-845d-2879bae7bcd9
0,"Angular car with a rectangular body, slightly elevated roof, and distinct wheel arches.",6ca3aff4-3c40-44e2-845d-2879bae7bcd9
262,"A compact, geometric car with a rectangular profile and raised roof. The front and rear are elevated with recessed sections for wheels, creating a defined angular structure.",6ca3aff4-3c40-44e2-845d-2879bae7bcd9
70,Compact car with a squared body.,512668ee-33b9-4ae1-9d8b-10c738fd118f
120,Boxy car featuring layered segments and angular outlines.,512668ee-33b9-4ae1-9d8b-10c738fd118f
230,"Compact vehicle with a squared front, tiered roof, and rounded wheel arches.",512668ee-33b9-4ae1-9d8b-10c738fd118f
190,"Vehicle with a boxy profile, squared nose, stepped windshield, rounded wheel arches, and blocky rear.",512668ee-33b9-4ae1-9d8b-10c738fd118f
182,"A compact car with a squared-off front and two levels at the top, having a stepped windshield and tiered roof. The body features rounded arches for wheels, a blocky rear structure, and angular contours that define its overall geometry.",512668ee-33b9-4ae1-9d8b-10c738fd118f
59,Compact car with a squared body.,63864311-bbde-4ce3-9d2e-d8858d5d9d6c
291,Boxy car featuring layered segments and angular outlines.,63864311-bbde-4ce3-9d2e-d8858d5d9d6c
67,"Compact vehicle with a squared front, tiered roof, and rounded wheel arches.",63864311-bbde-4ce3-9d2e-d8858d5d9d6c
238,"Vehicle with a boxy profile, squared nose, stepped windshield, rounded wheel arches, and blocky rear.",63864311-bbde-4ce3-9d2e-d8858d5d9d6c
93,"A compact car with a squared-off front and two levels at the top, having a stepped windshield and tiered roof. The body features rounded arches for wheels, a blocky rear structure, and angular contours that define its overall geometry.",63864311-bbde-4ce3-9d2e-d8858d5d9d6c
280,A basic car shape with defined contours and stacked layers.,2ad976c6-6287-41e5-8571-62ab42e747b5
63,"Rectangular car form with smooth, sloping front and rear sections.",2ad976c6-6287-41e5-8571-62ab42e747b5
114,"Geometric car body featuring a layered top, smooth edges, and defined front.",2ad976c6-6287-41e5-8571-62ab42e747b5
24,"The car exhibits a blocky profile, square rear end, and curved roofline.",2ad976c6-6287-41e5-8571-62ab42e747b5
399,"An angular car with a sloped front, layered roof, and hefty rectangular rear. The roof gently curves over the central body, while the front tapers slightly. The car’s rear has a squared design, adding balance to the overall shape.",2ad976c6-6287-41e5-8571-62ab42e747b5
48,A basic car shape with defined contours and stacked layers.,e977680b-a537-4074-9550-549198aab896
254,"Rectangular car form with smooth, sloping front and rear sections.",e977680b-a537-4074-9550-549198aab896
381,"Geometric car body featuring a layered top, smooth edges, and defined front.",e977680b-a537-4074-9550-549198aab896
185,"The car exhibits a blocky profile, square rear end, and curved roofline.",e977680b-a537-4074-9550-549198aab896
179,"An angular car with a sloped front, layered roof, and hefty rectangular rear. The roof gently curves over the central body, while the front tapers slightly. The car’s rear has a squared design, adding balance to the overall shape.",e977680b-a537-4074-9550-549198aab896
171,"Compact car with blocky, angular exterior.",d6e30210-f605-401f-a71d-583a08f58caf
23,"The car features a robust, geometric form with layered surfaces.",d6e30210-f605-401f-a71d-583a08f58caf
80,A vehicle showcasing a cuboid body and slightly elevated roof structure.,d6e30210-f605-401f-a71d-583a08f58caf
79,The car includes a blocky exterior defined by a stepped roof and indented front.,d6e30210-f605-401f-a71d-583a08f58caf
28,"A small car with a compact, angular body. It has a layered roof design tapering towards the rear. The front features indented lines, while the sides are smooth with rectangular windows formed by gaps in the structure.",d6e30210-f605-401f-a71d-583a08f58caf
5,"Compact car with blocky, angular exterior.",a252f49d-d71f-40ea-8c90-fce9d383ad67
57,"The car features a robust, geometric form with layered surfaces.",a252f49d-d71f-40ea-8c90-fce9d383ad67
45,A vehicle showcasing a cuboid body and slightly elevated roof structure.,a252f49d-d71f-40ea-8c90-fce9d383ad67
189,The car includes a blocky exterior defined by a stepped roof and indented front.,a252f49d-d71f-40ea-8c90-fce9d383ad67
134,"A small car with a compact, angular body. It has a layered roof design tapering towards the rear. The front features indented lines, while the sides are smooth with rectangular windows formed by gaps in the structure.",a252f49d-d71f-40ea-8c90-fce9d383ad67
606,Compact car with distinctive geometric features.,a4496596-3d62-4d74-a76a-1bc71641b452
362,A boxy car shape with layered rectangular elements.,a4496596-3d62-4d74-a76a-1bc71641b452
0,"The car features a rectangular body, prominent layered front, and angular sides.",a4496596-3d62-4d74-a76a-1bc71641b452
435,"A car with a blocky body, distinct stepped front profile, and angular rear section.",a4496596-3d62-4d74-a76a-1bc71641b452
122,"A car characterized by a rectangular body with angular, tiered front layers and an indented rear section, juxtaposing straight and stepped lines.",a4496596-3d62-4d74-a76a-1bc71641b452
222,Compact car with a boxy shape and layered surfaces.,89d7730c-6a2e-493a-8422-43dbf3ff535f
93,Compact vehicle featuring a rectangular body with a stepped profile.,89d7730c-6a2e-493a-8422-43dbf3ff535f
144,A cuboid car structure with tiered surfaces and defined angles.,89d7730c-6a2e-493a-8422-43dbf3ff535f
9,Rectangular car formation with layered elevation and contoured sections. The front and rear segments display angular projections and recesses.,89d7730c-6a2e-493a-8422-43dbf3ff535f
32,"A compact car form with a rectangular body and step-like elevation. The front end features angular protrusions and defined edges, while the sides are smooth with a gradual rise toward the roof, ending in a distinct rear structure.",89d7730c-6a2e-493a-8422-43dbf3ff535f
92,Compact car with a boxy shape and layered surfaces.,bd165d22-3a44-4e75-b309-618cbe6c1535
367,Compact vehicle featuring a rectangular body with a stepped profile.,bd165d22-3a44-4e75-b309-618cbe6c1535
10,A cuboid car structure with tiered surfaces and defined angles.,bd165d22-3a44-4e75-b309-618cbe6c1535
65,Rectangular car formation with layered elevation and contoured sections. The front and rear segments display angular projections and recesses.,bd165d22-3a44-4e75-b309-618cbe6c1535
1,"A compact car form with a rectangular body and step-like elevation. The front end features angular protrusions and defined edges, while the sides are smooth with a gradual rise toward the roof, ending in a distinct rear structure.",bd165d22-3a44-4e75-b309-618cbe6c1535
39,Compact toy car with blocky geometry and angular features.,94a3cea1-718e-417d-bf6d-7433fde9437f
177,A toy car with a rectangular body and box-like shapes.,94a3cea1-718e-417d-bf6d-7433fde9437f
36,"The car features a flat top, angular sides, and squared edges.",94a3cea1-718e-417d-bf6d-7433fde9437f
437,"The toy car has a rectangular frame with layered, stacked elements forming its body.",94a3cea1-718e-417d-bf6d-7433fde9437f
226,"This car showcases a boxy form with a distinct rectangular cabin, a layered roof, and a compact front end. The angular body includes a subtly raised section along the top center, flanked by squared side sections.",94a3cea1-718e-417d-bf6d-7433fde9437f
105,Compact toy car with blocky geometry and angular features.,42711e28-acdf-4928-9a32-15325646da05
96,A toy car with a rectangular body and box-like shapes.,42711e28-acdf-4928-9a32-15325646da05
898,"The car features a flat top, angular sides, and squared edges.",42711e28-acdf-4928-9a32-15325646da05
101,"The toy car has a rectangular frame with layered, stacked elements forming its body.",42711e28-acdf-4928-9a32-15325646da05
99,"This car showcases a boxy form with a distinct rectangular cabin, a layered roof, and a compact front end. The angular body includes a subtly raised section along the top center, flanked by squared side sections.",42711e28-acdf-4928-9a32-15325646da05
307,Compact car with angular and blocky features.,f297bfe6-9229-4940-b88c-086460d799e1
626,"A small vehicle with a boxy, geometric form and tiered elements.",f297bfe6-9229-4940-b88c-086460d799e1
56,"The car features a rectangular base with a segmented roof and tiered, layered surfaces.",f297bfe6-9229-4940-b88c-086460d799e1
45,"This vehicle showcases a rectangular body, stepped roof, and layered, angular surfaces, with small appendages representing wheels.",f297bfe6-9229-4940-b88c-086460d799e1
4,"A compact car with a rectangular body, blocky profile, tiered roof, and angular elements. It has pronounced steps on the top surfaces and protruding sections at the base, suggesting wheels beneath its rectangular structure.",f297bfe6-9229-4940-b88c-086460d799e1
407,Compact car with angular and blocky features.,c2479ef9-a8d9-4d59-a822-5b76266b2bc3
170,"A small vehicle with a boxy, geometric form and tiered elements.",c2479ef9-a8d9-4d59-a822-5b76266b2bc3
31,"The car features a rectangular base with a segmented roof and tiered, layered surfaces.",c2479ef9-a8d9-4d59-a822-5b76266b2bc3
254,"This vehicle showcases a rectangular body, stepped roof, and layered, angular surfaces, with small appendages representing wheels.",c2479ef9-a8d9-4d59-a822-5b76266b2bc3
88,"A compact car with a rectangular body, blocky profile, tiered roof, and angular elements. It has pronounced steps on the top surfaces and protruding sections at the base, suggesting wheels beneath its rectangular structure.",c2479ef9-a8d9-4d59-a822-5b76266b2bc3
34,A compact car with prominent geometric features.,a7686701-a08b-4866-99f2-b68eecaba659
97,The car has a blocky body with raised front and back sections.,a7686701-a08b-4866-99f2-b68eecaba659
43,"Compact car with a rectangular body, elevated rear, and chiseled front end.",a7686701-a08b-4866-99f2-b68eecaba659
225,"A rectangular car structure with distinct angular contours, featuring an elevated rear and detailed front sections.",a7686701-a08b-4866-99f2-b68eecaba659
314,"The car shows a rectangular form with a raised rear and blocky front. The body has layered angular contours along the sides, and the top surface is flat with small projections at the front and rear, giving it a defined geometric profile.",a7686701-a08b-4866-99f2-b68eecaba659
55,"Compact car with a layered, angular facade.",2c766469-09de-433a-8cde-0c106e693e59
988,Angular car featuring tiered roof and geometric sides.,2c766469-09de-433a-8cde-0c106e693e59
161,"Car with a boxy front, tiered rooftop, and angular sides.",2c766469-09de-433a-8cde-0c106e693e59
623,"Geometric car showcasing a stepped roof and angular, layered body.",2c766469-09de-433a-8cde-0c106e693e59
35,"A compact car with an angular design featuring a stepped roof and boxy front. The sides are composed of layered, rectangular segments, creating an angular profile. The rear displays a slightly elevated section, adding to the stepped aesthetic.",2c766469-09de-433a-8cde-0c106e693e59
244,"Compact car with a layered, angular facade.",79d2aaa6-8c00-46fa-b258-7471b0a41be7
0,Angular car featuring tiered roof and geometric sides.,79d2aaa6-8c00-46fa-b258-7471b0a41be7
470,"Car with a boxy front, tiered rooftop, and angular sides.",79d2aaa6-8c00-46fa-b258-7471b0a41be7
58,"Geometric car showcasing a stepped roof and angular, layered body.",79d2aaa6-8c00-46fa-b258-7471b0a41be7
203,"A compact car with an angular design featuring a stepped roof and boxy front. The sides are composed of layered, rectangular segments, creating an angular profile. The rear displays a slightly elevated section, adding to the stepped aesthetic.",79d2aaa6-8c00-46fa-b258-7471b0a41be7
22,"A compact, block-based car with layered elements.",87e3c1ad-9567-42ab-a83d-96b31c285314
24,A rectangular car with a layered roof and protruding front grille.,87e3c1ad-9567-42ab-a83d-96b31c285314
153,"A boxy car featuring a tiered roof, protruding front grille, and stacked rear.",87e3c1ad-9567-42ab-a83d-96b31c285314
8,"A car with a flat, rectangular top, prominent stacked front grille, layered sides, and rectangular rear.",87e3c1ad-9567-42ab-a83d-96b31c285314
263,"A compact car with a rectangular base, flat top surface, vertically layered sides, protruding front grille composed of small segments, and a tiered rear section utilizing a block-stack design.",87e3c1ad-9567-42ab-a83d-96b31c285314
27,"A compact, block-based car with layered elements.",e26b7fc1-cb23-4aeb-a039-011e136f91eb
31,A rectangular car with a layered roof and protruding front grille.,e26b7fc1-cb23-4aeb-a039-011e136f91eb
60,"A boxy car featuring a tiered roof, protruding front grille, and stacked rear.",e26b7fc1-cb23-4aeb-a039-011e136f91eb
381,"A car with a flat, rectangular top, prominent stacked front grille, layered sides, and rectangular rear.",e26b7fc1-cb23-4aeb-a039-011e136f91eb
69,"A compact car with a rectangular base, flat top surface, vertically layered sides, protruding front grille composed of small segments, and a tiered rear section utilizing a block-stack design.",e26b7fc1-cb23-4aeb-a039-011e136f91eb
253,"Compact car with a smooth, rounded roof and integrated bumpers.",9eb64462-bf7a-42bc-9a06-51bd3ee6e79e
203,"A car with a streamlined body, prominent front grille, and rounded edges.",9eb64462-bf7a-42bc-9a06-51bd3ee6e79e
84,"A car featuring a low, flat rectangular base, subtly curved roof, and defined front and rear sections.",9eb64462-bf7a-42bc-9a06-51bd3ee6e79e
32,"This car shows a flat, elongated body with a slightly arched top, rectangular front grille, and wide wheel placements.",9eb64462-bf7a-42bc-9a06-51bd3ee6e79e
351,"The car has a flat, rectangular base with a slightly curved top. The front is squared with layered, stepped formation. The roof curves gently into the rear, which is broad and slightly tapered. Rectangular rear panels extend slightly outward, complementing the overall compact form.",9eb64462-bf7a-42bc-9a06-51bd3ee6e79e
119,Compact car with a blocky geometric form.,115fa015-7072-46d6-9a61-e41f23674f7a
1358,The car has a rectangular body with stepped elevation.,115fa015-7072-46d6-9a61-e41f23674f7a
105,A rectangular car with tiered layers and a flat top surface.,115fa015-7072-46d6-9a61-e41f23674f7a
422,"The car features a rectangular body, elevated rear section, and layered roof.",115fa015-7072-46d6-9a61-e41f23674f7a
125,"A compact car with a rectangular form. The front has a stepped arrangement, and the roof is layered. The rear section is slightly elevated with a flat back surface. Small round elements indicate the wheel areas.",115fa015-7072-46d6-9a61-e41f23674f7a
13,Compact car with a blocky geometric form.,95d98133-7d22-4fa5-a896-70c192b60b37
191,The car has a rectangular body with stepped elevation.,95d98133-7d22-4fa5-a896-70c192b60b37
46,A rectangular car with tiered layers and a flat top surface.,95d98133-7d22-4fa5-a896-70c192b60b37
145,"The car features a rectangular body, elevated rear section, and layered roof.",95d98133-7d22-4fa5-a896-70c192b60b37
0,"A compact car with a rectangular form. The front has a stepped arrangement, and the roof is layered. The rear section is slightly elevated with a flat back surface. Small round elements indicate the wheel areas.",95d98133-7d22-4fa5-a896-70c192b60b37
874,Compact vehicle with a rounded top and blocky features.,9f1a70da-e1d3-4825-af1d-5b636fa7b3b4
1161,Boxy car with rounded roof and pronounced front and rear segments.,9f1a70da-e1d3-4825-af1d-5b636fa7b3b4
21,"Automobile with cylindrical top section, rectangular body, and distinctive front.",9f1a70da-e1d3-4825-af1d-5b636fa7b3b4
194,"Car structure featuring a rounded roof, two-block high sides, protruding front section, and defined rear.",9f1a70da-e1d3-4825-af1d-5b636fa7b3b4
128,"A compact vehicle with a smoothly rounded top and angular body. The roof is gently arched, with taller rear columns. The front protrudes slightly, composed of stepped layers, while the rear maintains a flat, defined edge.",9f1a70da-e1d3-4825-af1d-5b636fa7b3b4
337,Compact vehicle with a rounded top and blocky features.,8fc82da2-247f-441a-bbf7-3f330cd494b7
0,Boxy car with rounded roof and pronounced front and rear segments.,8fc82da2-247f-441a-bbf7-3f330cd494b7
181,"Automobile with cylindrical top section, rectangular body, and distinctive front.",8fc82da2-247f-441a-bbf7-3f330cd494b7
283,"Car structure featuring a rounded roof, two-block high sides, protruding front section, and defined rear.",8fc82da2-247f-441a-bbf7-3f330cd494b7
2,"A compact vehicle with a smoothly rounded top and angular body. The roof is gently arched, with taller rear columns. The front protrudes slightly, composed of stepped layers, while the rear maintains a flat, defined edge.",8fc82da2-247f-441a-bbf7-3f330cd494b7
522,Rectangular car shape with simple geometric elements.,b667e1c2-9182-4d42-863d-4311d33f5f2d
67,Compact car form with a consistent blocky facade.,b667e1c2-9182-4d42-863d-4311d33f5f2d
420,Car structure includes a boxy body and defined edges.,b667e1c2-9182-4d42-863d-4311d33f5f2d
39,"The car features a uniform, box-like body with protruding front details and recessed rear sections.",b667e1c2-9182-4d42-863d-4311d33f5f2d
30,"This car exhibits a rectangular body, with protruding front bumper components and a recessed back end. The top holds a centered, small vertical structure, flanked by flat roof panels. The sides are flat with smooth transitions to the top.",b667e1c2-9182-4d42-863d-4311d33f5f2d
8,Rectangular car shape with simple geometric elements.,7c717031-1e22-4c03-beca-3425b6a26e82
714,Compact car form with a consistent blocky facade.,7c717031-1e22-4c03-beca-3425b6a26e82
481,Car structure includes a boxy body and defined edges.,7c717031-1e22-4c03-beca-3425b6a26e82
34,"The car features a uniform, box-like body with protruding front details and recessed rear sections.",7c717031-1e22-4c03-beca-3425b6a26e82
1141,"This car exhibits a rectangular body, with protruding front bumper components and a recessed back end. The top holds a centered, small vertical structure, flanked by flat roof panels. The sides are flat with smooth transitions to the top.",7c717031-1e22-4c03-beca-3425b6a26e82
28,Compact car with blocky edges and layered top features.,d8664700-ecf1-4725-a21a-281df3285521
392,Box-shaped car with stepped roof and protruding front sections.,d8664700-ecf1-4725-a21a-281df3285521
46,Rectangular car structure with staggered roof elements and angular body.,d8664700-ecf1-4725-a21a-281df3285521
73,"Car featuring flat-topped cabin, stacked front contours, and squared-overhanging rear.",d8664700-ecf1-4725-a21a-281df3285521
105,"Square car with multi-layered roof. The layered roof integrates with the rectangular body, featuring a front with protruding blocks and a rear section that squares off sharply. The car stands on four nearly integrated, angular base supports, providing a sturdy and cohesive appearance.",d8664700-ecf1-4725-a21a-281df3285521
99,Compact car with blocky edges and layered top features.,05e3d2bc-6d07-4e77-83c8-548a1353fd31
44,Box-shaped car with stepped roof and protruding front sections.,05e3d2bc-6d07-4e77-83c8-548a1353fd31
130,Rectangular car structure with staggered roof elements and angular body.,05e3d2bc-6d07-4e77-83c8-548a1353fd31
25,"Car featuring flat-topped cabin, stacked front contours, and squared-overhanging rear.",05e3d2bc-6d07-4e77-83c8-548a1353fd31
124,"Square car with multi-layered roof. The layered roof integrates with the rectangular body, featuring a front with protruding blocks and a rear section that squares off sharply. The car stands on four nearly integrated, angular base supports, providing a sturdy and cohesive appearance.",05e3d2bc-6d07-4e77-83c8-548a1353fd31
72,"Car featuring a boxy, compact shape with defined edges.",b030a057-0144-4c20-8bef-9423f9eaf7d5
211,"Automobile with a rectangular body, sloped front end, and flat top.",b030a057-0144-4c20-8bef-9423f9eaf7d5
718,"Four-wheeled vehicle, rectangular form, front and rear sections with subtle layering.",b030a057-0144-4c20-8bef-9423f9eaf7d5
94,"Compact car with distinguished rectangular framework, angular roofline, and tiered rear structure.",b030a057-0144-4c20-8bef-9423f9eaf7d5
157,"Rectangular car with a layered front, squared-off rear, rounded top edges, and evenly spaced block contours along the sides.",b030a057-0144-4c20-8bef-9423f9eaf7d5
1,"Car featuring a boxy, compact shape with defined edges.",37d199c2-533d-48f6-aed3-25f9ac30b465
128,"Automobile with a rectangular body, sloped front end, and flat top.",37d199c2-533d-48f6-aed3-25f9ac30b465
1524,"Four-wheeled vehicle, rectangular form, front and rear sections with subtle layering.",37d199c2-533d-48f6-aed3-25f9ac30b465
140,"Compact car with distinguished rectangular framework, angular roofline, and tiered rear structure.",37d199c2-533d-48f6-aed3-25f9ac30b465
157,"Rectangular car with a layered front, squared-off rear, rounded top edges, and evenly spaced block contours along the sides.",37d199c2-533d-48f6-aed3-25f9ac30b465
91,"Car with a blocky, compact shape and simple geometric features.",24378116-9cd8-45c8-b125-1a053ef76355
119,A compact car featuring a boxy form with a consistent height.,24378116-9cd8-45c8-b125-1a053ef76355
308,"Rectangular car body with defined edges and a consistent, smooth top.",24378116-9cd8-45c8-b125-1a053ef76355
220,"Box-shaped car with a flat roof, prominent front, and uniform sides.",24378116-9cd8-45c8-b125-1a053ef76355
194,"Boxy car design with a flat roof, stepped front, and angular sides, maintaining a coherent rectangular form throughout.",24378116-9cd8-45c8-b125-1a053ef76355
244,"Car with a blocky, compact shape and simple geometric features.",3783657e-2413-4ab1-b327-52df7ba14b2c
435,A compact car featuring a boxy form with a consistent height.,3783657e-2413-4ab1-b327-52df7ba14b2c
565,"Rectangular car body with defined edges and a consistent, smooth top.",3783657e-2413-4ab1-b327-52df7ba14b2c
27,"Box-shaped car with a flat roof, prominent front, and uniform sides.",3783657e-2413-4ab1-b327-52df7ba14b2c
63,"Boxy car design with a flat roof, stepped front, and angular sides, maintaining a coherent rectangular form throughout.",3783657e-2413-4ab1-b327-52df7ba14b2c
356,Car with a rectangular elongated body and stepped front.,2f9e7776-e4a3-42d2-a261-b281b7991838
401,Elongated car featuring a rectangular shape with a stepped front section.,2f9e7776-e4a3-42d2-a261-b281b7991838
383,"Rectangular car with elongated build, stepped front, and layered top bricks.",2f9e7776-e4a3-42d2-a261-b281b7991838
9,"Car with a long rectangular form, raised front area, and two rows of bricks on top forming tiers.",2f9e7776-e4a3-42d2-a261-b281b7991838
49,"A car with an elongated rectangular shape, comprising a flat base that's about five times as long as it is wide. The front has a stepped design, featuring raised sections. The top includes two rows of layered bricks, adding a tiered appearance.",2f9e7776-e4a3-42d2-a261-b281b7991838
117,Car with a rectangular elongated body and stepped front.,5c026d2a-e71c-4586-b053-71f9dc6e50f7
29,Elongated car featuring a rectangular shape with a stepped front section.,5c026d2a-e71c-4586-b053-71f9dc6e50f7
442,"Rectangular car with elongated build, stepped front, and layered top bricks.",5c026d2a-e71c-4586-b053-71f9dc6e50f7
68,"Car with a long rectangular form, raised front area, and two rows of bricks on top forming tiers.",5c026d2a-e71c-4586-b053-71f9dc6e50f7
4,"A car with an elongated rectangular shape, comprising a flat base that's about five times as long as it is wide. The front has a stepped design, featuring raised sections. The top includes two rows of layered bricks, adding a tiered appearance.",5c026d2a-e71c-4586-b053-71f9dc6e50f7
658,A small car with blocky and angular features.,bad91e31-691e-4b17-9375-f3c420315845
442,Compact vehicle with a squared-off body and raised central section.,bad91e31-691e-4b17-9375-f3c420315845
187,"Boxy car with flat, stepped roof and rectangular rear enclosure.",bad91e31-691e-4b17-9375-f3c420315845
120,"Rectangular car featuring a prominent central column and staggered roof height. The front is slightly tapered upwards, contrasting with the flat, extended rear section.",bad91e31-691e-4b17-9375-f3c420315845
142,"A compact car with a blocky, angular structure. It showcases a stepped roof design, a central column behind the roof, and a raised front section. The rear is extended, capped with a flat enclosure, creating a squared-off aesthetic.",bad91e31-691e-4b17-9375-f3c420315845
31,A small car with blocky and angular features.,d4f79db0-2fca-47aa-9e34-ad04c1eb3efc
123,Compact vehicle with a squared-off body and raised central section.,d4f79db0-2fca-47aa-9e34-ad04c1eb3efc
75,"Boxy car with flat, stepped roof and rectangular rear enclosure.",d4f79db0-2fca-47aa-9e34-ad04c1eb3efc
368,"Rectangular car featuring a prominent central column and staggered roof height. The front is slightly tapered upwards, contrasting with the flat, extended rear section.",d4f79db0-2fca-47aa-9e34-ad04c1eb3efc
134,"A compact car with a blocky, angular structure. It showcases a stepped roof design, a central column behind the roof, and a raised front section. The rear is extended, capped with a flat enclosure, creating a squared-off aesthetic.",d4f79db0-2fca-47aa-9e34-ad04c1eb3efc
110,Car with a boxy shape and layered contours.,45102007-eb42-454e-b302-29e489bf46b6
82,Compact car featuring a rectangular form and stepped roof.,45102007-eb42-454e-b302-29e489bf46b6
67,"Boxy car with pronounced rectangular features, layered top, and unified silhouette.",45102007-eb42-454e-b302-29e489bf46b6
477,"A compact car shape with rectangular layers, a stepped roof, and defined vertical edges.",45102007-eb42-454e-b302-29e489bf46b6
83,"Rectangular car body with layered contours. The roof steps upward from front to back, the front is a detailed stepped area, and the rear exhibits a simple rectangular facade.",45102007-eb42-454e-b302-29e489bf46b6
83,Car with a boxy shape and layered contours.,29b9c79d-7fb9-4cb3-8405-7dc10d80aa5d
214,Compact car featuring a rectangular form and stepped roof.,29b9c79d-7fb9-4cb3-8405-7dc10d80aa5d
524,"Boxy car with pronounced rectangular features, layered top, and unified silhouette.",29b9c79d-7fb9-4cb3-8405-7dc10d80aa5d
180,"A compact car shape with rectangular layers, a stepped roof, and defined vertical edges.",29b9c79d-7fb9-4cb3-8405-7dc10d80aa5d
1,"Rectangular car body with layered contours. The roof steps upward from front to back, the front is a detailed stepped area, and the rear exhibits a simple rectangular facade.",29b9c79d-7fb9-4cb3-8405-7dc10d80aa5d
349,Four-wheeled car with blocky features.,0aee0d32-b4a5-4c56-ab24-30d745d61430
425,"Compact car with a blocky, rectangular body and visible wheels.",0aee0d32-b4a5-4c56-ab24-30d745d61430
5,"Rectangular car with layered top, angled back, and exposed wheels.",0aee0d32-b4a5-4c56-ab24-30d745d61430
311,"Car featuring a rectangular, stepped body with angular edges and square wheels at each corner.",0aee0d32-b4a5-4c56-ab24-30d745d61430
36,"A rectangular car with a stepped body and layered top. The back is angled slightly downward. Exposed square wheels are at each corner, while the front and sides are constructed with distinct block segments.",0aee0d32-b4a5-4c56-ab24-30d745d61430
43,Four-wheeled car with blocky features.,9a38102b-f0b8-478f-a57e-51dd89ca79d3
445,"Compact car with a blocky, rectangular body and visible wheels.",9a38102b-f0b8-478f-a57e-51dd89ca79d3
189,"Rectangular car with layered top, angled back, and exposed wheels.",9a38102b-f0b8-478f-a57e-51dd89ca79d3
76,"Car featuring a rectangular, stepped body with angular edges and square wheels at each corner.",9a38102b-f0b8-478f-a57e-51dd89ca79d3
525,"A rectangular car with a stepped body and layered top. The back is angled slightly downward. Exposed square wheels are at each corner, while the front and sides are constructed with distinct block segments.",9a38102b-f0b8-478f-a57e-51dd89ca79d3
