structure_id,prompt,brick_rejections
1c5daef4-51a0-4b2f-881b-eb4c230224fd,"Toy car with a flat, rectangular top, angled front and rear sections, and blocky protruding details on its sides and top.",301
1c5daef4-51a0-4b2f-881b-eb4c230224fd,"This toy car exhibits a rectangular body, with a flat top and sides extending outward near the base. Its front slopes slightly, incorporating squared elements, while the rear features a blocky, recessed section. Protrusions along the side add a defined texture to the otherwise smooth, angled car frame.",14
40f5bca7-b2b3-4e7f-82b8-7ab6b13bc811,"Compact car with a smooth, streamlined shape.",483
40f5bca7-b2b3-4e7f-82b8-7ab6b13bc811,Minimized car form with rounded edges and a sloping top.,184
40f5bca7-b2b3-4e7f-82b8-7ab6b13bc811,"Small car featuring a tapered front, low-profile roof, and rounded corners.",6
40f5bca7-b2b3-4e7f-82b8-7ab6b13bc811,"Aerodynamic car with a gently curved front, flat roof, and rounded rear. The sides are flush with the body, integrating seamlessly into the overall shape.",67
40f5bca7-b2b3-4e7f-82b8-7ab6b13bc811,"A compact car with a rounded front and slightly sloped hood. The roof is flat and low, smoothly transitioning into the rounded rear. The sides are aligned with the overall streamlined form, ensuring minimal protrusions.",223
585fe012-b374-425c-b64a-101b07194ca5,"Compact car with a smooth, streamlined shape.",90
585fe012-b374-425c-b64a-101b07194ca5,Minimized car form with rounded edges and a sloping top.,41
585fe012-b374-425c-b64a-101b07194ca5,"Small car featuring a tapered front, low-profile roof, and rounded corners.",625
585fe012-b374-425c-b64a-101b07194ca5,"Aerodynamic car with a gently curved front, flat roof, and rounded rear. The sides are flush with the body, integrating seamlessly into the overall shape.",37
585fe012-b374-425c-b64a-101b07194ca5,"A compact car with a rounded front and slightly sloped hood. The roof is flat and low, smoothly transitioning into the rounded rear. The sides are aligned with the overall streamlined form, ensuring minimal protrusions.",122
72024af3-4679-44a1-814d-f2b0f4779f22,Compact car featuring angular contours and layered components.,101
72024af3-4679-44a1-814d-f2b0f4779f22,"Rectangular car with tiered, block-like sections and curved edges.",71
72024af3-4679-44a1-814d-f2b0f4779f22,"Car with a defined, layered roof and symmetrical, block-shaped body structure.",205
72024af3-4679-44a1-814d-f2b0f4779f22,"Vehicle comprising a stepped roof, rounded front, and rectangular rear arrangement, with uniform block-shaped sides.",222
72024af3-4679-44a1-814d-f2b0f4779f22,"The car features a pronounced, elevated roof section with layered blocks forming a sleek outline. The front end displays a smooth curve, contrasting with its rectangular rear. The sides are uniformly structured with evenly distributed, block-shaped components, giving it a cohesive, geometric form.",144
a1690bdb-c2ad-46c4-afba-80568bb73874,Compact car featuring angular contours and layered components.,6
a1690bdb-c2ad-46c4-afba-80568bb73874,"Rectangular car with tiered, block-like sections and curved edges.",72
a1690bdb-c2ad-46c4-afba-80568bb73874,"Car with a defined, layered roof and symmetrical, block-shaped body structure.",1558
a1690bdb-c2ad-46c4-afba-80568bb73874,"Vehicle comprising a stepped roof, rounded front, and rectangular rear arrangement, with uniform block-shaped sides.",72
a1690bdb-c2ad-46c4-afba-80568bb73874,"The car features a pronounced, elevated roof section with layered blocks forming a sleek outline. The front end displays a smooth curve, contrasting with its rectangular rear. The sides are uniformly structured with evenly distributed, block-shaped components, giving it a cohesive, geometric form.",126
99d5c2d5-a636-4f97-bb87-b4ece9541559,Compact car with tiered sections and protruding elements.,139
99d5c2d5-a636-4f97-bb87-b4ece9541559,Vehicle structure showcasing layered sections and defined edges.,39
99d5c2d5-a636-4f97-bb87-b4ece9541559,"Automobile form featuring tiered body, angular contours, and front protrusions.",31
99d5c2d5-a636-4f97-bb87-b4ece9541559,"Four-wheeled vehicle with a rectangular body, layered top, and angular protruding front elements.",224
99d5c2d5-a636-4f97-bb87-b4ece9541559,"A compact car with a rectangular body, featuring a layered top that tapers towards the rear. The front includes angular, tiered protrusions, while the sides are marked by distinctly stacked layers providing a structured, cohesive form.",517
bbebbe26-dd6b-48a9-9593-a1a8bae57264,Compact car with tiered sections and protruding elements.,243
bbebbe26-dd6b-48a9-9593-a1a8bae57264,Vehicle structure showcasing layered sections and defined edges.,583
bbebbe26-dd6b-48a9-9593-a1a8bae57264,"Automobile form featuring tiered body, angular contours, and front protrusions.",297
bbebbe26-dd6b-48a9-9593-a1a8bae57264,"Four-wheeled vehicle with a rectangular body, layered top, and angular protruding front elements.",75
bbebbe26-dd6b-48a9-9593-a1a8bae57264,"A compact car with a rectangular body, featuring a layered top that tapers towards the rear. The front includes angular, tiered protrusions, while the sides are marked by distinctly stacked layers providing a structured, cohesive form.",226
c3c91039-8fbc-4cae-b255-e5cbfe53efad,Compact car with angular edges and layered surfaces.,20
c3c91039-8fbc-4cae-b255-e5cbfe53efad,Compact vehicle featuring a boxy silhouette with tiered horizontal layers.,115
c3c91039-8fbc-4cae-b255-e5cbfe53efad,"Small automobile with a blocky form, angled front and rear, and a layered top.",40
c3c91039-8fbc-4cae-b255-e5cbfe53efad,"Boxy car structure with a distinctly flat roof, angular front, and tiered rear. The car sits low to the surface.",132
c3c91039-8fbc-4cae-b255-e5cbfe53efad,"A rectangular car with tiered surfaces. The front is slightly inclined, the roof is flat, and the rear displays a layered assembly. The side panels gradually taper from the top down, providing a cohesive low-profile appearance.",199
582b2000-a5dd-4b76-83d0-3da83620cc35,Compact car with angular edges and layered surfaces.,107
582b2000-a5dd-4b76-83d0-3da83620cc35,Compact vehicle featuring a boxy silhouette with tiered horizontal layers.,40
582b2000-a5dd-4b76-83d0-3da83620cc35,"Small automobile with a blocky form, angled front and rear, and a layered top.",92
582b2000-a5dd-4b76-83d0-3da83620cc35,"Boxy car structure with a distinctly flat roof, angular front, and tiered rear. The car sits low to the surface.",265
582b2000-a5dd-4b76-83d0-3da83620cc35,"A rectangular car with tiered surfaces. The front is slightly inclined, the roof is flat, and the rear displays a layered assembly. The side panels gradually taper from the top down, providing a cohesive low-profile appearance.",659
d6ff0c1c-ac69-409a-8060-b22b0d4f1fea,"Car with elongated, rectangular form and layered features.",437
d6ff0c1c-ac69-409a-8060-b22b0d4f1fea,Rectangular vehicle with a flat top and tiered construction.,530
d6ff0c1c-ac69-409a-8060-b22b0d4f1fea,"Long, boxy automobile with a stepped arrangement on its surface.",716
d6ff0c1c-ac69-409a-8060-b22b0d4f1fea,An elongated automotive shape with rectangular contours and multiple layered sections atop.,384
d6ff0c1c-ac69-409a-8060-b22b0d4f1fea,"Car with a rectangular body, flat top surface, and tiered details. The structure features straight edges, a two-tier roof design, and a defined front segment. The vehicle is about three times as long as it is wide.",244
49cf605c-aae3-4495-9bd6-59e7cd3269b8,Compact car with a blocky structure and smooth contours.,194
49cf605c-aae3-4495-9bd6-59e7cd3269b8,"Blocky car featuring a sloped front, ridged roof, and angled rear.",74
49cf605c-aae3-4495-9bd6-59e7cd3269b8,"Car with a square front, angled roof, flat sides, and a layered rear design.",141
49cf605c-aae3-4495-9bd6-59e7cd3269b8,"A car with a rectangular form, featuring a sloped front and ridged roof. The sides are flat and the rear incorporates angular bricks for added dimension.",23
49cf605c-aae3-4495-9bd6-59e7cd3269b8,"This car displays a blocky, rectangular form with a sloped front. The ridged roof extends towards the rear, where angular bricks create a layered effect. The flat sides add to the geometric appearance, emphasizing a balance between angled and smooth contours.",16
0cae9fb2-69e2-443c-b320-8cef1e69a444,Compact car with a blocky structure and smooth contours.,143
0cae9fb2-69e2-443c-b320-8cef1e69a444,"Blocky car featuring a sloped front, ridged roof, and angled rear.",25
0cae9fb2-69e2-443c-b320-8cef1e69a444,"Car with a square front, angled roof, flat sides, and a layered rear design.",0
0cae9fb2-69e2-443c-b320-8cef1e69a444,"A car with a rectangular form, featuring a sloped front and ridged roof. The sides are flat and the rear incorporates angular bricks for added dimension.",80
0cae9fb2-69e2-443c-b320-8cef1e69a444,"This car displays a blocky, rectangular form with a sloped front. The ridged roof extends towards the rear, where angular bricks create a layered effect. The flat sides add to the geometric appearance, emphasizing a balance between angled and smooth contours.",1
4f9d1e6a-334f-4e8c-845c-ea06ddc1141b,"Compact car with a smooth, rounded top.",54
4f9d1e6a-334f-4e8c-845c-ea06ddc1141b,"Boxy car form with a layered, curved roof and squared base.",46
4f9d1e6a-334f-4e8c-845c-ea06ddc1141b,Rectangular car body featuring a sloped top and layered brickwork defining the roof and sides.,380
4f9d1e6a-334f-4e8c-845c-ea06ddc1141b,"A vehicle with a low profile, its structure forming a horizontal rectangle. The roof subtly curves, composed of staggered, horizontal elements.",149
4f9d1e6a-334f-4e8c-845c-ea06ddc1141b,"A rectangular car shape, its base significantly wider than it is tall. The roof arches gently, crafted from several parallel layers. The rear section is squared, extending slightly beyond the back, while the front features a tiered, step-like formation.",74
7ee76a8c-9b9b-4905-a487-cce9d7c59039,"Compact car with a smooth, rounded top.",962
7ee76a8c-9b9b-4905-a487-cce9d7c59039,"Boxy car form with a layered, curved roof and squared base.",35
7ee76a8c-9b9b-4905-a487-cce9d7c59039,Rectangular car body featuring a sloped top and layered brickwork defining the roof and sides.,19
7ee76a8c-9b9b-4905-a487-cce9d7c59039,"A vehicle with a low profile, its structure forming a horizontal rectangle. The roof subtly curves, composed of staggered, horizontal elements.",330
7ee76a8c-9b9b-4905-a487-cce9d7c59039,"A rectangular car shape, its base significantly wider than it is tall. The roof arches gently, crafted from several parallel layers. The rear section is squared, extending slightly beyond the back, while the front features a tiered, step-like formation.",94
fd713700-2535-4f59-9761-d9f2498df382,"A vehicle with a blocky, rectangular shape.",147
fd713700-2535-4f59-9761-d9f2498df382,A rectangular vehicle featuring a flat top and distinct layers.,9
fd713700-2535-4f59-9761-d9f2498df382,"Blocky vehicle with tiered roof, rectangular windows, and layered structure.",139
fd713700-2535-4f59-9761-d9f2498df382,"Rectangular, multi-layered vehicle with a flat roof, small rectangular windows, and a stepped back end.",13
fd713700-2535-4f59-9761-d9f2498df382,"A rectangular vehicle with a stacked brick formation, featuring a flat roof, tiered front, and basic rectangular windows. The rear section has a stepped profile, and the sides are layered with evenly distributed horizontal alignments.",50
1c321ab7-5de9-4797-9fc1-182dcd1ecbb8,"A vehicle with a blocky, rectangular shape.",62
1c321ab7-5de9-4797-9fc1-182dcd1ecbb8,A rectangular vehicle featuring a flat top and distinct layers.,81
1c321ab7-5de9-4797-9fc1-182dcd1ecbb8,"Blocky vehicle with tiered roof, rectangular windows, and layered structure.",54
1c321ab7-5de9-4797-9fc1-182dcd1ecbb8,"Rectangular, multi-layered vehicle with a flat roof, small rectangular windows, and a stepped back end.",436
1c321ab7-5de9-4797-9fc1-182dcd1ecbb8,"A rectangular vehicle with a stacked brick formation, featuring a flat roof, tiered front, and basic rectangular windows. The rear section has a stepped profile, and the sides are layered with evenly distributed horizontal alignments.",1
5d60e25a-0d2c-4403-bca9-ec985e13b332,Compact car with angular body and layered roof.,480
5d60e25a-0d2c-4403-bca9-ec985e13b332,Compact vehicle featuring an angular design with a tiered roofline.,194
5d60e25a-0d2c-4403-bca9-ec985e13b332,"An angular vehicle with a stepped roof, rounded front, and defined edges.",211
5d60e25a-0d2c-4403-bca9-ec985e13b332,"Vehicle with a blocky, angular form, tiered roof panels, squared rear, and rounded front contours.",355
5d60e25a-0d2c-4403-bca9-ec985e13b332,"The car features an angular, blocky shape with distinct layers forming the roof. The rectangular rear contrasts the rounded front. The sides present slight indentations, creating a defined middle section.",110
12151b29-661f-4c56-814a-959a72627b1f,Compact car with angular body and layered roof.,287
12151b29-661f-4c56-814a-959a72627b1f,Compact vehicle featuring an angular design with a tiered roofline.,2
12151b29-661f-4c56-814a-959a72627b1f,"An angular vehicle with a stepped roof, rounded front, and defined edges.",86
12151b29-661f-4c56-814a-959a72627b1f,"Vehicle with a blocky, angular form, tiered roof panels, squared rear, and rounded front contours.",1093
12151b29-661f-4c56-814a-959a72627b1f,"The car features an angular, blocky shape with distinct layers forming the roof. The rectangular rear contrasts the rounded front. The sides present slight indentations, creating a defined middle section.",32
4e98e4b9-a956-4109-a4dd-1f681e771694,Compact car with a boxy shape and defined edges.,347
4e98e4b9-a956-4109-a4dd-1f681e771694,Boxy car featuring distinct cubic forms with layered sections.,4
4e98e4b9-a956-4109-a4dd-1f681e771694,"Rectangular car with a tiered top, rounded front, and rear extensions.",576
4e98e4b9-a956-4109-a4dd-1f681e771694,"Car with a flat top, tiered sections, protruding front, and indented sides.",91
4e98e4b9-a956-4109-a4dd-1f681e771694,"A compact car with a stepped roof, cubic rear, squared front, and flat surfaces. The sides are indented with layered bricks creating a pattern. The front edge is slightly rounded, while the rear extends slightly outward.",251
64e9fbcf-c6a7-416f-b258-b80c74ad56d5,Compact car with a boxy shape and defined edges.,251
64e9fbcf-c6a7-416f-b258-b80c74ad56d5,Boxy car featuring distinct cubic forms with layered sections.,120
64e9fbcf-c6a7-416f-b258-b80c74ad56d5,"Rectangular car with a tiered top, rounded front, and rear extensions.",28
64e9fbcf-c6a7-416f-b258-b80c74ad56d5,"Car with a flat top, tiered sections, protruding front, and indented sides.",356
64e9fbcf-c6a7-416f-b258-b80c74ad56d5,"A compact car with a stepped roof, cubic rear, squared front, and flat surfaces. The sides are indented with layered bricks creating a pattern. The front edge is slightly rounded, while the rear extends slightly outward.",385
6154e8f9-849d-4fe6-ac69-ad9fa6393179,A compact car with defined contours and structured elevation.,249
6154e8f9-849d-4fe6-ac69-ad9fa6393179,A small vehicle with a rectangular base and elevated roof.,213
6154e8f9-849d-4fe6-ac69-ad9fa6393179,"A car featuring a stepped roof and distinct rectangular body, elevated front.",62
6154e8f9-849d-4fe6-ac69-ad9fa6393179,"Compact vehicle with contoured top, rectangular sides, elevated front corners, defined rear.",438
6154e8f9-849d-4fe6-ac69-ad9fa6393179,"A compact car with a rectangular body and contoured roof, where the front is elevated with sharp edges, and the rear smoothly descends into a defined, flat back surface.",372
7976a01a-36f9-4acc-8a36-caca141a9001,A compact car with defined contours and structured elevation.,58
7976a01a-36f9-4acc-8a36-caca141a9001,A small vehicle with a rectangular base and elevated roof.,1080
7976a01a-36f9-4acc-8a36-caca141a9001,"A car featuring a stepped roof and distinct rectangular body, elevated front.",284
7976a01a-36f9-4acc-8a36-caca141a9001,"Compact vehicle with contoured top, rectangular sides, elevated front corners, defined rear.",201
7976a01a-36f9-4acc-8a36-caca141a9001,"A compact car with a rectangular body and contoured roof, where the front is elevated with sharp edges, and the rear smoothly descends into a defined, flat back surface.",96
84d6fd33-94b1-4eec-ba82-89ff375f9520,"Compact car with a boxy, geometric shape.",363
84d6fd33-94b1-4eec-ba82-89ff375f9520,Rectangular car with a flat top and layered sides.,210
84d6fd33-94b1-4eec-ba82-89ff375f9520,"Car featuring a stepped roof, squared front, and layered back.",56
84d6fd33-94b1-4eec-ba82-89ff375f9520,"The car has a rectangular form with a flat roof, a squared front end, and layered sides, with gradual steps leading to the rear.",9
84d6fd33-94b1-4eec-ba82-89ff375f9520,"This car exhibits a compact rectangular body with a distinct flat top, subtly stacked layers forming its sides. The front is squared with a gently sloping angle, and the rear consists of neat step-like formations creating a layered effect.",159
687c70b3-c3da-4a54-a426-511966e12b63,"Compact car with a boxy, geometric shape.",145
687c70b3-c3da-4a54-a426-511966e12b63,Rectangular car with a flat top and layered sides.,45
687c70b3-c3da-4a54-a426-511966e12b63,"Car featuring a stepped roof, squared front, and layered back.",119
687c70b3-c3da-4a54-a426-511966e12b63,"The car has a rectangular form with a flat roof, a squared front end, and layered sides, with gradual steps leading to the rear.",306
687c70b3-c3da-4a54-a426-511966e12b63,"This car exhibits a compact rectangular body with a distinct flat top, subtly stacked layers forming its sides. The front is squared with a gently sloping angle, and the rear consists of neat step-like formations creating a layered effect.",340
d77a79ad-dee9-4f50-bdb4-f9adf5556fd1,Compact vehicle shape with layered contours and rounded edges.,63
d77a79ad-dee9-4f50-bdb4-f9adf5556fd1,Solid car form with notable curvature and block-based exterior layers.,2279
d77a79ad-dee9-4f50-bdb4-f9adf5556fd1,"Car structure features rounded corners and a tiered, layered composition.",3
d77a79ad-dee9-4f50-bdb4-f9adf5556fd1,"The car displays a rounded front, stepped roof profile, and tiered rear segments.",1
d77a79ad-dee9-4f50-bdb4-f9adf5556fd1,"This car has a prominent curved front, tiered top, enclosed wheel wells, and rear blocks creating a stacked appearance. The body features layered contours throughout, emphasizing a cohesive, compact design.",145
295ff59a-ad2d-41ea-99db-f793ea596e18,Compact vehicle shape with layered contours and rounded edges.,142
295ff59a-ad2d-41ea-99db-f793ea596e18,Solid car form with notable curvature and block-based exterior layers.,184
295ff59a-ad2d-41ea-99db-f793ea596e18,"Car structure features rounded corners and a tiered, layered composition.",43
295ff59a-ad2d-41ea-99db-f793ea596e18,"The car displays a rounded front, stepped roof profile, and tiered rear segments.",110
295ff59a-ad2d-41ea-99db-f793ea596e18,"This car has a prominent curved front, tiered top, enclosed wheel wells, and rear blocks creating a stacked appearance. The body features layered contours throughout, emphasizing a cohesive, compact design.",713
9471b193-5904-4d73-9bd8-c615c6485b41,"Car with a compact, boxy shape and angular details.",451
9471b193-5904-4d73-9bd8-c615c6485b41,Box-like car featuring tiered horizontal layers and stepped surfaces.,1
9471b193-5904-4d73-9bd8-c615c6485b41,"Blocky car structure with rectangular base, terraced roof, and angular front.",105
9471b193-5904-4d73-9bd8-c615c6485b41,"Angular car with symmetrical, stacked sections forming a layered exterior and rectangular hollow spaces at the base for wheels.",130
9471b193-5904-4d73-9bd8-c615c6485b41,"A compact car with a tiered, rectangular body. The roof is terraced and the base has angular cuts for wheel placement. The front is defined by stepped contours, giving a geometric, angular appearance throughout, emphasizing its balanced, block-like form.",11
192b39dd-c2c1-429d-9c6e-d69759366658,"Car with a compact, boxy shape and angular details.",157
192b39dd-c2c1-429d-9c6e-d69759366658,Box-like car featuring tiered horizontal layers and stepped surfaces.,25
192b39dd-c2c1-429d-9c6e-d69759366658,"Blocky car structure with rectangular base, terraced roof, and angular front.",0
192b39dd-c2c1-429d-9c6e-d69759366658,"Angular car with symmetrical, stacked sections forming a layered exterior and rectangular hollow spaces at the base for wheels.",1100
192b39dd-c2c1-429d-9c6e-d69759366658,"A compact car with a tiered, rectangular body. The roof is terraced and the base has angular cuts for wheel placement. The front is defined by stepped contours, giving a geometric, angular appearance throughout, emphasizing its balanced, block-like form.",1
7d6eabb9-dafb-4369-9d08-15d452a75d16,Compact car with simplified geometric shape.,94
7d6eabb9-dafb-4369-9d08-15d452a75d16,Boxy car featuring a prominent frontal section.,209
7d6eabb9-dafb-4369-9d08-15d452a75d16,Car with a raised rear section and a flat top.,137
7d6eabb9-dafb-4369-9d08-15d452a75d16,Rectangular car body with tiered roof and protruding front.,172
7d6eabb9-dafb-4369-9d08-15d452a75d16,"A car with a rectangular body, featuring a tiered roof composed of three steps. The roof is flat and aligns with the blocky structure of the vehicle. The front section prominently protrudes forward, adding dimension to the otherwise uniform, geometric form.",89
2f484421-10b7-4305-b825-ac004d6fe740,Compact car with simplified geometric shape.,226
2f484421-10b7-4305-b825-ac004d6fe740,Boxy car featuring a prominent frontal section.,932
2f484421-10b7-4305-b825-ac004d6fe740,Car with a raised rear section and a flat top.,204
2f484421-10b7-4305-b825-ac004d6fe740,Rectangular car body with tiered roof and protruding front.,391
2f484421-10b7-4305-b825-ac004d6fe740,"A car with a rectangular body, featuring a tiered roof composed of three steps. The roof is flat and aligns with the blocky structure of the vehicle. The front section prominently protrudes forward, adding dimension to the otherwise uniform, geometric form.",1075
3c0183b7-f429-4328-8c8a-f39d6859b803,Compact car with layered steps and rectangular base.,9
3c0183b7-f429-4328-8c8a-f39d6859b803,Compact automobile featuring a blocky layout and stepped top surface.,65
3c0183b7-f429-4328-8c8a-f39d6859b803,"Cube-like vehicle with a tiered top and a flat, rectangular base.",152
3c0183b7-f429-4328-8c8a-f39d6859b803,"The vehicle displays a tiered top section and is underpinned by a rectangular base. Protruding sections form the top’s geometric layers, and the rear features a slightly raised section.",141
3c0183b7-f429-4328-8c8a-f39d6859b803,"A compact car with a blocky, angular design. The geometric structure consists of tiered steps on the upper surface and a flat rectangular base. The front slopes gently, while the rear is characterized by a raised platform. Protruding sections serve as distinct layers in the car's profile.",36
76d238e3-3c92-4cda-afa8-99398ce12fbb,Compact car with layered steps and rectangular base.,816
76d238e3-3c92-4cda-afa8-99398ce12fbb,Compact automobile featuring a blocky layout and stepped top surface.,761
76d238e3-3c92-4cda-afa8-99398ce12fbb,"Cube-like vehicle with a tiered top and a flat, rectangular base.",391
76d238e3-3c92-4cda-afa8-99398ce12fbb,"The vehicle displays a tiered top section and is underpinned by a rectangular base. Protruding sections form the top’s geometric layers, and the rear features a slightly raised section.",29
76d238e3-3c92-4cda-afa8-99398ce12fbb,"A compact car with a blocky, angular design. The geometric structure consists of tiered steps on the upper surface and a flat rectangular base. The front slopes gently, while the rear is characterized by a raised platform. Protruding sections serve as distinct layers in the car's profile.",212
2f68b871-83c7-45f0-b699-380d93e00841,Compact car with a smooth outline and blocky form.,47
2f68b871-83c7-45f0-b699-380d93e00841,Car shape showcasing a rounded top and a flat base.,280
2f68b871-83c7-45f0-b699-380d93e00841,Car featuring a domed roof and angular front and rear sections.,162
2f68b871-83c7-45f0-b699-380d93e00841,"The car's structure includes a sloped hood, raised rear, and tiered roof.",242
2f68b871-83c7-45f0-b699-380d93e00841,"Car with a rounded roof, sloped hood, pronounced rear elevation, and tiered sections.",133
776d764b-22cb-452f-8556-9764cd962750,Compact car with a smooth outline and blocky form.,22
776d764b-22cb-452f-8556-9764cd962750,Car shape showcasing a rounded top and a flat base.,1236
776d764b-22cb-452f-8556-9764cd962750,Car featuring a domed roof and angular front and rear sections.,38
776d764b-22cb-452f-8556-9764cd962750,"The car's structure includes a sloped hood, raised rear, and tiered roof.",52
776d764b-22cb-452f-8556-9764cd962750,"Car with a rounded roof, sloped hood, pronounced rear elevation, and tiered sections.",411
b84bb16b-a890-46e7-bb7a-ee0a2ff15077,"Compact car with an angular, layered exterior.",245
b84bb16b-a890-46e7-bb7a-ee0a2ff15077,Boxy car featuring tiered surfaces and a sloped front.,93
b84bb16b-a890-46e7-bb7a-ee0a2ff15077,"A car with a rectangular body, layered top, and protruding front section.",158
b84bb16b-a890-46e7-bb7a-ee0a2ff15077,"Car with a rectangular body, tiered top surface, and a slightly elevated hood area; rear section is neatly squared with minimal overhang.",87
b84bb16b-a890-46e7-bb7a-ee0a2ff15077,"The car has a rectangular, tiered form with a layered top, gently sloping hood, and squared rear. The front features a defined edge, while the back end is compact. Each side is box-like with block-like accents creating a subtle angular detail.",120
bae348b2-f28f-45b5-8eba-01016aceeda2,"Compact car with an angular, layered exterior.",8
bae348b2-f28f-45b5-8eba-01016aceeda2,Boxy car featuring tiered surfaces and a sloped front.,42
bae348b2-f28f-45b5-8eba-01016aceeda2,"A car with a rectangular body, layered top, and protruding front section.",205
bae348b2-f28f-45b5-8eba-01016aceeda2,"Car with a rectangular body, tiered top surface, and a slightly elevated hood area; rear section is neatly squared with minimal overhang.",8
bae348b2-f28f-45b5-8eba-01016aceeda2,"The car has a rectangular, tiered form with a layered top, gently sloping hood, and squared rear. The front features a defined edge, while the back end is compact. Each side is box-like with block-like accents creating a subtle angular detail.",112
baf3af05-5476-4b70-a6d2-c36730a2d997,Compact vehicle with a blocky and angular structure.,72
baf3af05-5476-4b70-a6d2-c36730a2d997,Boxy car with a layered body and rectangular front.,575
baf3af05-5476-4b70-a6d2-c36730a2d997,Angular automotive form with a stepped roof and squared corners.,295
baf3af05-5476-4b70-a6d2-c36730a2d997,"Geometric car with a tiered roofline, rectangular rear, and block-like wheels.",276
baf3af05-5476-4b70-a6d2-c36730a2d997,"A geometric car featuring a flat, tiered roof, angular front and rear, rectangular layered sides, and block-shaped wheels, closely integrated into the overall structure.",56
1e975264-7e48-45a9-aefa-aa34051e33b8,Compact vehicle with a blocky and angular structure.,237
1e975264-7e48-45a9-aefa-aa34051e33b8,Boxy car with a layered body and rectangular front.,221
1e975264-7e48-45a9-aefa-aa34051e33b8,Angular automotive form with a stepped roof and squared corners.,131
1e975264-7e48-45a9-aefa-aa34051e33b8,"Geometric car with a tiered roofline, rectangular rear, and block-like wheels.",7
1e975264-7e48-45a9-aefa-aa34051e33b8,"A geometric car featuring a flat, tiered roof, angular front and rear, rectangular layered sides, and block-shaped wheels, closely integrated into the overall structure.",809
4935eeca-b2b9-458a-a9b2-64ae167c8834,A rectangular car with an angular front and flat top.,74
4935eeca-b2b9-458a-a9b2-64ae167c8834,A boxy car featuring a rectangular shape with a stepped front.,181
4935eeca-b2b9-458a-a9b2-64ae167c8834,"Car with a rectangular body, flat roof, and tiered front section.",16
4935eeca-b2b9-458a-a9b2-64ae167c8834,"Rectangular car structure, angular front, small cube openings at front and rear, and a flat roof.",39
4935eeca-b2b9-458a-a9b2-64ae167c8834,"Car with an elongated rectangular body, flat top, angular stepped front, small cubic openings at both ends, and evenly spaced horizontal lines on the surface.",2
76dec7d1-8e2b-43c7-93c8-f45b049ac3b8,Compact car with sharp edges and a flat roofline.,39
76dec7d1-8e2b-43c7-93c8-f45b049ac3b8,"This vehicle features a rectangular body, prominent front grille, and squared-off rear.",77
76dec7d1-8e2b-43c7-93c8-f45b049ac3b8,"A car with an elongated form, structured front, flat top, and recessed sides.",155
76dec7d1-8e2b-43c7-93c8-f45b049ac3b8,"The car has a rectangular body, angular corners, a smooth top surface, and defined wheel arches.",128
76dec7d1-8e2b-43c7-93c8-f45b049ac3b8,"This car shows an elongated rectangular form with sharply defined corners, a prominent front section with a recessed middle, and a flat roof that extends to form a cohesive, streamlined top surface. The wheel arches are subtly integrated along the sides, accentuating its sleek silhouette.",431
3e826a93-9d0b-4437-b291-d0cdbe6456c5,Compact car with sharp edges and a flat roofline.,86
3e826a93-9d0b-4437-b291-d0cdbe6456c5,"This vehicle features a rectangular body, prominent front grille, and squared-off rear.",359
3e826a93-9d0b-4437-b291-d0cdbe6456c5,"A car with an elongated form, structured front, flat top, and recessed sides.",160
3e826a93-9d0b-4437-b291-d0cdbe6456c5,"The car has a rectangular body, angular corners, a smooth top surface, and defined wheel arches.",202
3e826a93-9d0b-4437-b291-d0cdbe6456c5,"This car shows an elongated rectangular form with sharply defined corners, a prominent front section with a recessed middle, and a flat roof that extends to form a cohesive, streamlined top surface. The wheel arches are subtly integrated along the sides, accentuating its sleek silhouette.",36
969761d5-0cfd-4714-9545-68fecf19a9fd,Compact car with a rounded body and angular features.,76
969761d5-0cfd-4714-9545-68fecf19a9fd,The car has a rounded top and blocky sides with square edges.,652
969761d5-0cfd-4714-9545-68fecf19a9fd,"A compact car with a domed roof, square windows, and stepped layers.",5
969761d5-0cfd-4714-9545-68fecf19a9fd,"The car boasts a rounded top, angular front and back, boxy windows, and layered tiered surfaces.",227
969761d5-0cfd-4714-9545-68fecf19a9fd,"A compact car exhibiting a rounded roof atop stepped surfaces. It features prominent angular windows on the sides, with the front and back showcasing squared contours. The overall design includes a tiered, layered layout contributing to its angular yet rounded appearance.",739
1f41a2ff-e478-4f25-845f-9af1e603f333,Compact car with a rounded body and angular features.,530
1f41a2ff-e478-4f25-845f-9af1e603f333,The car has a rounded top and blocky sides with square edges.,48
1f41a2ff-e478-4f25-845f-9af1e603f333,"A compact car with a domed roof, square windows, and stepped layers.",38
1f41a2ff-e478-4f25-845f-9af1e603f333,"The car boasts a rounded top, angular front and back, boxy windows, and layered tiered surfaces.",46
1f41a2ff-e478-4f25-845f-9af1e603f333,"A compact car exhibiting a rounded roof atop stepped surfaces. It features prominent angular windows on the sides, with the front and back showcasing squared contours. The overall design includes a tiered, layered layout contributing to its angular yet rounded appearance.",58
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"A miniature car with a compact, angular body.",527
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"Car with an elevated, rectilinear structure and rounded front section.",167
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"Compact car featuring layered, square components and a slightly angled roofline.",879
