structure_id,prompt,regenerations
1c5daef4-51a0-4b2f-881b-eb4c230224fd,"This toy car exhibits a rectangular body, with a flat top and sides extending outward near the base. Its front slopes slightly, incorporating squared elements, while the rear features a blocky, recessed section. Protrusions along the side add a defined texture to the otherwise smooth, angled car frame.",2
40f5bca7-b2b3-4e7f-82b8-7ab6b13bc811,"Compact car with a smooth, streamlined shape.",24
40f5bca7-b2b3-4e7f-82b8-7ab6b13bc811,Minimized car form with rounded edges and a sloping top.,5
40f5bca7-b2b3-4e7f-82b8-7ab6b13bc811,"Small car featuring a tapered front, low-profile roof, and rounded corners.",2
40f5bca7-b2b3-4e7f-82b8-7ab6b13bc811,"Aerodynamic car with a gently curved front, flat roof, and rounded rear. The sides are flush with the body, integrating seamlessly into the overall shape.",4
40f5bca7-b2b3-4e7f-82b8-7ab6b13bc811,"A compact car with a rounded front and slightly sloped hood. The roof is flat and low, smoothly transitioning into the rounded rear. The sides are aligned with the overall streamlined form, ensuring minimal protrusions.",17
585fe012-b374-425c-b64a-101b07194ca5,"Compact car with a smooth, streamlined shape.",3
585fe012-b374-425c-b64a-101b07194ca5,Minimized car form with rounded edges and a sloping top.,6
585fe012-b374-425c-b64a-101b07194ca5,"Small car featuring a tapered front, low-profile roof, and rounded corners.",18
585fe012-b374-425c-b64a-101b07194ca5,"Aerodynamic car with a gently curved front, flat roof, and rounded rear. The sides are flush with the body, integrating seamlessly into the overall shape.",0
585fe012-b374-425c-b64a-101b07194ca5,"A compact car with a rounded front and slightly sloped hood. The roof is flat and low, smoothly transitioning into the rounded rear. The sides are aligned with the overall streamlined form, ensuring minimal protrusions.",7
72024af3-4679-44a1-814d-f2b0f4779f22,Compact car featuring angular contours and layered components.,6
72024af3-4679-44a1-814d-f2b0f4779f22,"Rectangular car with tiered, block-like sections and curved edges.",11
72024af3-4679-44a1-814d-f2b0f4779f22,"Car with a defined, layered roof and symmetrical, block-shaped body structure.",9
72024af3-4679-44a1-814d-f2b0f4779f22,"Vehicle comprising a stepped roof, rounded front, and rectangular rear arrangement, with uniform block-shaped sides.",5
72024af3-4679-44a1-814d-f2b0f4779f22,"The car features a pronounced, elevated roof section with layered blocks forming a sleek outline. The front end displays a smooth curve, contrasting with its rectangular rear. The sides are uniformly structured with evenly distributed, block-shaped components, giving it a cohesive, geometric form.",2
a1690bdb-c2ad-46c4-afba-80568bb73874,Compact car featuring angular contours and layered components.,5
a1690bdb-c2ad-46c4-afba-80568bb73874,"Rectangular car with tiered, block-like sections and curved edges.",1
a1690bdb-c2ad-46c4-afba-80568bb73874,"Car with a defined, layered roof and symmetrical, block-shaped body structure.",47
a1690bdb-c2ad-46c4-afba-80568bb73874,"Vehicle comprising a stepped roof, rounded front, and rectangular rear arrangement, with uniform block-shaped sides.",3
a1690bdb-c2ad-46c4-afba-80568bb73874,"The car features a pronounced, elevated roof section with layered blocks forming a sleek outline. The front end displays a smooth curve, contrasting with its rectangular rear. The sides are uniformly structured with evenly distributed, block-shaped components, giving it a cohesive, geometric form.",6
99d5c2d5-a636-4f97-bb87-b4ece9541559,Compact car with tiered sections and protruding elements.,4
99d5c2d5-a636-4f97-bb87-b4ece9541559,Vehicle structure showcasing layered sections and defined edges.,2
99d5c2d5-a636-4f97-bb87-b4ece9541559,"Automobile form featuring tiered body, angular contours, and front protrusions.",3
99d5c2d5-a636-4f97-bb87-b4ece9541559,"Four-wheeled vehicle with a rectangular body, layered top, and angular protruding front elements.",1
99d5c2d5-a636-4f97-bb87-b4ece9541559,"A compact car with a rectangular body, featuring a layered top that tapers towards the rear. The front includes angular, tiered protrusions, while the sides are marked by distinctly stacked layers providing a structured, cohesive form.",29
bbebbe26-dd6b-48a9-9593-a1a8bae57264,Compact car with tiered sections and protruding elements.,10
bbebbe26-dd6b-48a9-9593-a1a8bae57264,Vehicle structure showcasing layered sections and defined edges.,32
bbebbe26-dd6b-48a9-9593-a1a8bae57264,"Automobile form featuring tiered body, angular contours, and front protrusions.",5
bbebbe26-dd6b-48a9-9593-a1a8bae57264,"Four-wheeled vehicle with a rectangular body, layered top, and angular protruding front elements.",3
bbebbe26-dd6b-48a9-9593-a1a8bae57264,"A compact car with a rectangular body, featuring a layered top that tapers towards the rear. The front includes angular, tiered protrusions, while the sides are marked by distinctly stacked layers providing a structured, cohesive form.",6
c3c91039-8fbc-4cae-b255-e5cbfe53efad,Compact car with angular edges and layered surfaces.,4
c3c91039-8fbc-4cae-b255-e5cbfe53efad,Compact vehicle featuring a boxy silhouette with tiered horizontal layers.,5
c3c91039-8fbc-4cae-b255-e5cbfe53efad,"Small automobile with a blocky form, angled front and rear, and a layered top.",5
c3c91039-8fbc-4cae-b255-e5cbfe53efad,"Boxy car structure with a distinctly flat roof, angular front, and tiered rear. The car sits low to the surface.",2
c3c91039-8fbc-4cae-b255-e5cbfe53efad,"A rectangular car with tiered surfaces. The front is slightly inclined, the roof is flat, and the rear displays a layered assembly. The side panels gradually taper from the top down, providing a cohesive low-profile appearance.",6
582b2000-a5dd-4b76-83d0-3da83620cc35,Compact car with angular edges and layered surfaces.,4
582b2000-a5dd-4b76-83d0-3da83620cc35,Compact vehicle featuring a boxy silhouette with tiered horizontal layers.,2
582b2000-a5dd-4b76-83d0-3da83620cc35,"Small automobile with a blocky form, angled front and rear, and a layered top.",2
582b2000-a5dd-4b76-83d0-3da83620cc35,"Boxy car structure with a distinctly flat roof, angular front, and tiered rear. The car sits low to the surface.",12
582b2000-a5dd-4b76-83d0-3da83620cc35,"A rectangular car with tiered surfaces. The front is slightly inclined, the roof is flat, and the rear displays a layered assembly. The side panels gradually taper from the top down, providing a cohesive low-profile appearance.",33
d6ff0c1c-ac69-409a-8060-b22b0d4f1fea,"Car with elongated, rectangular form and layered features.",13
d6ff0c1c-ac69-409a-8060-b22b0d4f1fea,Rectangular vehicle with a flat top and tiered construction.,9
d6ff0c1c-ac69-409a-8060-b22b0d4f1fea,"Long, boxy automobile with a stepped arrangement on its surface.",15
d6ff0c1c-ac69-409a-8060-b22b0d4f1fea,An elongated automotive shape with rectangular contours and multiple layered sections atop.,7
d6ff0c1c-ac69-409a-8060-b22b0d4f1fea,"Car with a rectangular body, flat top surface, and tiered details. The structure features straight edges, a two-tier roof design, and a defined front segment. The vehicle is about three times as long as it is wide.",5
49cf605c-aae3-4495-9bd6-59e7cd3269b8,Compact car with a blocky structure and smooth contours.,5
49cf605c-aae3-4495-9bd6-59e7cd3269b8,"Blocky car featuring a sloped front, ridged roof, and angled rear.",10
49cf605c-aae3-4495-9bd6-59e7cd3269b8,"Car with a square front, angled roof, flat sides, and a layered rear design.",7
49cf605c-aae3-4495-9bd6-59e7cd3269b8,"A car with a rectangular form, featuring a sloped front and ridged roof. The sides are flat and the rear incorporates angular bricks for added dimension.",3
49cf605c-aae3-4495-9bd6-59e7cd3269b8,"This car displays a blocky, rectangular form with a sloped front. The ridged roof extends towards the rear, where angular bricks create a layered effect. The flat sides add to the geometric appearance, emphasizing a balance between angled and smooth contours.",10
0cae9fb2-69e2-443c-b320-8cef1e69a444,Compact car with a blocky structure and smooth contours.,5
0cae9fb2-69e2-443c-b320-8cef1e69a444,"Blocky car featuring a sloped front, ridged roof, and angled rear.",0
0cae9fb2-69e2-443c-b320-8cef1e69a444,"Car with a square front, angled roof, flat sides, and a layered rear design.",0
0cae9fb2-69e2-443c-b320-8cef1e69a444,"A car with a rectangular form, featuring a sloped front and ridged roof. The sides are flat and the rear incorporates angular bricks for added dimension.",3
0cae9fb2-69e2-443c-b320-8cef1e69a444,"This car displays a blocky, rectangular form with a sloped front. The ridged roof extends towards the rear, where angular bricks create a layered effect. The flat sides add to the geometric appearance, emphasizing a balance between angled and smooth contours.",0
4f9d1e6a-334f-4e8c-845c-ea06ddc1141b,"Compact car with a smooth, rounded top.",10
4f9d1e6a-334f-4e8c-845c-ea06ddc1141b,"Boxy car form with a layered, curved roof and squared base.",6
4f9d1e6a-334f-4e8c-845c-ea06ddc1141b,Rectangular car body featuring a sloped top and layered brickwork defining the roof and sides.,16
4f9d1e6a-334f-4e8c-845c-ea06ddc1141b,"A vehicle with a low profile, its structure forming a horizontal rectangle. The roof subtly curves, composed of staggered, horizontal elements.",7
4f9d1e6a-334f-4e8c-845c-ea06ddc1141b,"A rectangular car shape, its base significantly wider than it is tall. The roof arches gently, crafted from several parallel layers. The rear section is squared, extending slightly beyond the back, while the front features a tiered, step-like formation.",2
7ee76a8c-9b9b-4905-a487-cce9d7c59039,"Compact car with a smooth, rounded top.",28
7ee76a8c-9b9b-4905-a487-cce9d7c59039,"Boxy car form with a layered, curved roof and squared base.",6
7ee76a8c-9b9b-4905-a487-cce9d7c59039,Rectangular car body featuring a sloped top and layered brickwork defining the roof and sides.,3
7ee76a8c-9b9b-4905-a487-cce9d7c59039,"A vehicle with a low profile, its structure forming a horizontal rectangle. The roof subtly curves, composed of staggered, horizontal elements.",16
7ee76a8c-9b9b-4905-a487-cce9d7c59039,"A rectangular car shape, its base significantly wider than it is tall. The roof arches gently, crafted from several parallel layers. The rear section is squared, extending slightly beyond the back, while the front features a tiered, step-like formation.",13
fd713700-2535-4f59-9761-d9f2498df382,"A vehicle with a blocky, rectangular shape.",5
fd713700-2535-4f59-9761-d9f2498df382,A rectangular vehicle featuring a flat top and distinct layers.,2
fd713700-2535-4f59-9761-d9f2498df382,"Blocky vehicle with tiered roof, rectangular windows, and layered structure.",5
fd713700-2535-4f59-9761-d9f2498df382,"Rectangular, multi-layered vehicle with a flat roof, small rectangular windows, and a stepped back end.",4
fd713700-2535-4f59-9761-d9f2498df382,"A rectangular vehicle with a stacked brick formation, featuring a flat roof, tiered front, and basic rectangular windows. The rear section has a stepped profile, and the sides are layered with evenly distributed horizontal alignments.",4
1c321ab7-5de9-4797-9fc1-182dcd1ecbb8,"A vehicle with a blocky, rectangular shape.",2
1c321ab7-5de9-4797-9fc1-182dcd1ecbb8,A rectangular vehicle featuring a flat top and distinct layers.,4
1c321ab7-5de9-4797-9fc1-182dcd1ecbb8,"Blocky vehicle with tiered roof, rectangular windows, and layered structure.",4
1c321ab7-5de9-4797-9fc1-182dcd1ecbb8,"Rectangular, multi-layered vehicle with a flat roof, small rectangular windows, and a stepped back end.",14
1c321ab7-5de9-4797-9fc1-182dcd1ecbb8,"A rectangular vehicle with a stacked brick formation, featuring a flat roof, tiered front, and basic rectangular windows. The rear section has a stepped profile, and the sides are layered with evenly distributed horizontal alignments.",1
5d60e25a-0d2c-4403-bca9-ec985e13b332,Compact car with angular body and layered roof.,15
5d60e25a-0d2c-4403-bca9-ec985e13b332,Compact vehicle featuring an angular design with a tiered roofline.,8
5d60e25a-0d2c-4403-bca9-ec985e13b332,"An angular vehicle with a stepped roof, rounded front, and defined edges.",25
5d60e25a-0d2c-4403-bca9-ec985e13b332,"Vehicle with a blocky, angular form, tiered roof panels, squared rear, and rounded front contours.",7
5d60e25a-0d2c-4403-bca9-ec985e13b332,"The car features an angular, blocky shape with distinct layers forming the roof. The rectangular rear contrasts the rounded front. The sides present slight indentations, creating a defined middle section.",11
12151b29-661f-4c56-814a-959a72627b1f,Compact car with angular body and layered roof.,8
12151b29-661f-4c56-814a-959a72627b1f,Compact vehicle featuring an angular design with a tiered roofline.,0
12151b29-661f-4c56-814a-959a72627b1f,"An angular vehicle with a stepped roof, rounded front, and defined edges.",3
12151b29-661f-4c56-814a-959a72627b1f,"Vehicle with a blocky, angular form, tiered roof panels, squared rear, and rounded front contours.",23
12151b29-661f-4c56-814a-959a72627b1f,"The car features an angular, blocky shape with distinct layers forming the roof. The rectangular rear contrasts the rounded front. The sides present slight indentations, creating a defined middle section.",4
4e98e4b9-a956-4109-a4dd-1f681e771694,Compact car with a boxy shape and defined edges.,13
4e98e4b9-a956-4109-a4dd-1f681e771694,Boxy car featuring distinct cubic forms with layered sections.,0
4e98e4b9-a956-4109-a4dd-1f681e771694,"Rectangular car with a tiered top, rounded front, and rear extensions.",27
4e98e4b9-a956-4109-a4dd-1f681e771694,"Car with a flat top, tiered sections, protruding front, and indented sides.",6
4e98e4b9-a956-4109-a4dd-1f681e771694,"A compact car with a stepped roof, cubic rear, squared front, and flat surfaces. The sides are indented with layered bricks creating a pattern. The front edge is slightly rounded, while the rear extends slightly outward.",20
64e9fbcf-c6a7-416f-b258-b80c74ad56d5,Compact car with a boxy shape and defined edges.,14
64e9fbcf-c6a7-416f-b258-b80c74ad56d5,Boxy car featuring distinct cubic forms with layered sections.,7
64e9fbcf-c6a7-416f-b258-b80c74ad56d5,"Rectangular car with a tiered top, rounded front, and rear extensions.",3
64e9fbcf-c6a7-416f-b258-b80c74ad56d5,"Car with a flat top, tiered sections, protruding front, and indented sides.",11
64e9fbcf-c6a7-416f-b258-b80c74ad56d5,"A compact car with a stepped roof, cubic rear, squared front, and flat surfaces. The sides are indented with layered bricks creating a pattern. The front edge is slightly rounded, while the rear extends slightly outward.",14
6154e8f9-849d-4fe6-ac69-ad9fa6393179,A compact car with defined contours and structured elevation.,13
6154e8f9-849d-4fe6-ac69-ad9fa6393179,A small vehicle with a rectangular base and elevated roof.,4
6154e8f9-849d-4fe6-ac69-ad9fa6393179,"A car featuring a stepped roof and distinct rectangular body, elevated front.",15
6154e8f9-849d-4fe6-ac69-ad9fa6393179,"Compact vehicle with contoured top, rectangular sides, elevated front corners, defined rear.",18
6154e8f9-849d-4fe6-ac69-ad9fa6393179,"A compact car with a rectangular body and contoured roof, where the front is elevated with sharp edges, and the rear smoothly descends into a defined, flat back surface.",17
7976a01a-36f9-4acc-8a36-caca141a9001,A compact car with defined contours and structured elevation.,6
7976a01a-36f9-4acc-8a36-caca141a9001,A small vehicle with a rectangular base and elevated roof.,43
7976a01a-36f9-4acc-8a36-caca141a9001,"A car featuring a stepped roof and distinct rectangular body, elevated front.",7
7976a01a-36f9-4acc-8a36-caca141a9001,"Compact vehicle with contoured top, rectangular sides, elevated front corners, defined rear.",4
7976a01a-36f9-4acc-8a36-caca141a9001,"A compact car with a rectangular body and contoured roof, where the front is elevated with sharp edges, and the rear smoothly descends into a defined, flat back surface.",2
84d6fd33-94b1-4eec-ba82-89ff375f9520,"Compact car with a boxy, geometric shape.",37
84d6fd33-94b1-4eec-ba82-89ff375f9520,Rectangular car with a flat top and layered sides.,9
84d6fd33-94b1-4eec-ba82-89ff375f9520,"Car featuring a stepped roof, squared front, and layered back.",18
84d6fd33-94b1-4eec-ba82-89ff375f9520,"The car has a rectangular form with a flat roof, a squared front end, and layered sides, with gradual steps leading to the rear.",1
84d6fd33-94b1-4eec-ba82-89ff375f9520,"This car exhibits a compact rectangular body with a distinct flat top, subtly stacked layers forming its sides. The front is squared with a gently sloping angle, and the rear consists of neat step-like formations creating a layered effect.",10
687c70b3-c3da-4a54-a426-511966e12b63,"Compact car with a boxy, geometric shape.",9
687c70b3-c3da-4a54-a426-511966e12b63,Rectangular car with a flat top and layered sides.,7
687c70b3-c3da-4a54-a426-511966e12b63,"Car featuring a stepped roof, squared front, and layered back.",6
687c70b3-c3da-4a54-a426-511966e12b63,"The car has a rectangular form with a flat roof, a squared front end, and layered sides, with gradual steps leading to the rear.",9
687c70b3-c3da-4a54-a426-511966e12b63,"This car exhibits a compact rectangular body with a distinct flat top, subtly stacked layers forming its sides. The front is squared with a gently sloping angle, and the rear consists of neat step-like formations creating a layered effect.",13
d77a79ad-dee9-4f50-bdb4-f9adf5556fd1,Compact vehicle shape with layered contours and rounded edges.,17
d77a79ad-dee9-4f50-bdb4-f9adf5556fd1,Solid car form with notable curvature and block-based exterior layers.,84
d77a79ad-dee9-4f50-bdb4-f9adf5556fd1,"Car structure features rounded corners and a tiered, layered composition.",0
d77a79ad-dee9-4f50-bdb4-f9adf5556fd1,"The car displays a rounded front, stepped roof profile, and tiered rear segments.",2
d77a79ad-dee9-4f50-bdb4-f9adf5556fd1,"This car has a prominent curved front, tiered top, enclosed wheel wells, and rear blocks creating a stacked appearance. The body features layered contours throughout, emphasizing a cohesive, compact design.",4
295ff59a-ad2d-41ea-99db-f793ea596e18,Compact vehicle shape with layered contours and rounded edges.,4
295ff59a-ad2d-41ea-99db-f793ea596e18,Solid car form with notable curvature and block-based exterior layers.,6
295ff59a-ad2d-41ea-99db-f793ea596e18,"Car structure features rounded corners and a tiered, layered composition.",2
295ff59a-ad2d-41ea-99db-f793ea596e18,"The car displays a rounded front, stepped roof profile, and tiered rear segments.",7
295ff59a-ad2d-41ea-99db-f793ea596e18,"This car has a prominent curved front, tiered top, enclosed wheel wells, and rear blocks creating a stacked appearance. The body features layered contours throughout, emphasizing a cohesive, compact design.",11
9471b193-5904-4d73-9bd8-c615c6485b41,"Car with a compact, boxy shape and angular details.",22
9471b193-5904-4d73-9bd8-c615c6485b41,Box-like car featuring tiered horizontal layers and stepped surfaces.,2
9471b193-5904-4d73-9bd8-c615c6485b41,"Blocky car structure with rectangular base, terraced roof, and angular front.",4
9471b193-5904-4d73-9bd8-c615c6485b41,"Angular car with symmetrical, stacked sections forming a layered exterior and rectangular hollow spaces at the base for wheels.",11
9471b193-5904-4d73-9bd8-c615c6485b41,"A compact car with a tiered, rectangular body. The roof is terraced and the base has angular cuts for wheel placement. The front is defined by stepped contours, giving a geometric, angular appearance throughout, emphasizing its balanced, block-like form.",0
192b39dd-c2c1-429d-9c6e-d69759366658,"Car with a compact, boxy shape and angular details.",11
192b39dd-c2c1-429d-9c6e-d69759366658,Box-like car featuring tiered horizontal layers and stepped surfaces.,8
192b39dd-c2c1-429d-9c6e-d69759366658,"Blocky car structure with rectangular base, terraced roof, and angular front.",0
192b39dd-c2c1-429d-9c6e-d69759366658,"Angular car with symmetrical, stacked sections forming a layered exterior and rectangular hollow spaces at the base for wheels.",25
192b39dd-c2c1-429d-9c6e-d69759366658,"A compact car with a tiered, rectangular body. The roof is terraced and the base has angular cuts for wheel placement. The front is defined by stepped contours, giving a geometric, angular appearance throughout, emphasizing its balanced, block-like form.",1
7d6eabb9-dafb-4369-9d08-15d452a75d16,Compact car with simplified geometric shape.,8
7d6eabb9-dafb-4369-9d08-15d452a75d16,Boxy car featuring a prominent frontal section.,4
7d6eabb9-dafb-4369-9d08-15d452a75d16,Car with a raised rear section and a flat top.,10
7d6eabb9-dafb-4369-9d08-15d452a75d16,Rectangular car body with tiered roof and protruding front.,1
7d6eabb9-dafb-4369-9d08-15d452a75d16,"A car with a rectangular body, featuring a tiered roof composed of three steps. The roof is flat and aligns with the blocky structure of the vehicle. The front section prominently protrudes forward, adding dimension to the otherwise uniform, geometric form.",3
2f484421-10b7-4305-b825-ac004d6fe740,Compact car with simplified geometric shape.,5
2f484421-10b7-4305-b825-ac004d6fe740,Boxy car featuring a prominent frontal section.,24
2f484421-10b7-4305-b825-ac004d6fe740,Car with a raised rear section and a flat top.,5
2f484421-10b7-4305-b825-ac004d6fe740,Rectangular car body with tiered roof and protruding front.,14
2f484421-10b7-4305-b825-ac004d6fe740,"A car with a rectangular body, featuring a tiered roof composed of three steps. The roof is flat and aligns with the blocky structure of the vehicle. The front section prominently protrudes forward, adding dimension to the otherwise uniform, geometric form.",25
3c0183b7-f429-4328-8c8a-f39d6859b803,Compact car with layered steps and rectangular base.,6
3c0183b7-f429-4328-8c8a-f39d6859b803,Compact automobile featuring a blocky layout and stepped top surface.,4
3c0183b7-f429-4328-8c8a-f39d6859b803,"Cube-like vehicle with a tiered top and a flat, rectangular base.",4
3c0183b7-f429-4328-8c8a-f39d6859b803,"The vehicle displays a tiered top section and is underpinned by a rectangular base. Protruding sections form the top’s geometric layers, and the rear features a slightly raised section.",4
3c0183b7-f429-4328-8c8a-f39d6859b803,"A compact car with a blocky, angular design. The geometric structure consists of tiered steps on the upper surface and a flat rectangular base. The front slopes gently, while the rear is characterized by a raised platform. Protruding sections serve as distinct layers in the car's profile.",7
76d238e3-3c92-4cda-afa8-99398ce12fbb,Compact car with layered steps and rectangular base.,31
76d238e3-3c92-4cda-afa8-99398ce12fbb,Compact automobile featuring a blocky layout and stepped top surface.,15
76d238e3-3c92-4cda-afa8-99398ce12fbb,"Cube-like vehicle with a tiered top and a flat, rectangular base.",8
76d238e3-3c92-4cda-afa8-99398ce12fbb,"The vehicle displays a tiered top section and is underpinned by a rectangular base. Protruding sections form the top’s geometric layers, and the rear features a slightly raised section.",2
76d238e3-3c92-4cda-afa8-99398ce12fbb,"A compact car with a blocky, angular design. The geometric structure consists of tiered steps on the upper surface and a flat rectangular base. The front slopes gently, while the rear is characterized by a raised platform. Protruding sections serve as distinct layers in the car's profile.",27
2f68b871-83c7-45f0-b699-380d93e00841,Compact car with a smooth outline and blocky form.,10
2f68b871-83c7-45f0-b699-380d93e00841,Car shape showcasing a rounded top and a flat base.,100
2f68b871-83c7-45f0-b699-380d93e00841,Car featuring a domed roof and angular front and rear sections.,8
2f68b871-83c7-45f0-b699-380d93e00841,"The car's structure includes a sloped hood, raised rear, and tiered roof.",14
2f68b871-83c7-45f0-b699-380d93e00841,"Car with a rounded roof, sloped hood, pronounced rear elevation, and tiered sections.",3
776d764b-22cb-452f-8556-9764cd962750,Compact car with a smooth outline and blocky form.,1
776d764b-22cb-452f-8556-9764cd962750,Car shape showcasing a rounded top and a flat base.,45
776d764b-22cb-452f-8556-9764cd962750,Car featuring a domed roof and angular front and rear sections.,10
776d764b-22cb-452f-8556-9764cd962750,"The car's structure includes a sloped hood, raised rear, and tiered roof.",8
776d764b-22cb-452f-8556-9764cd962750,"Car with a rounded roof, sloped hood, pronounced rear elevation, and tiered sections.",6
b84bb16b-a890-46e7-bb7a-ee0a2ff15077,"Compact car with an angular, layered exterior.",2
b84bb16b-a890-46e7-bb7a-ee0a2ff15077,Boxy car featuring tiered surfaces and a sloped front.,5
b84bb16b-a890-46e7-bb7a-ee0a2ff15077,"A car with a rectangular body, layered top, and protruding front section.",7
b84bb16b-a890-46e7-bb7a-ee0a2ff15077,"Car with a rectangular body, tiered top surface, and a slightly elevated hood area; rear section is neatly squared with minimal overhang.",8
b84bb16b-a890-46e7-bb7a-ee0a2ff15077,"The car has a rectangular, tiered form with a layered top, gently sloping hood, and squared rear. The front features a defined edge, while the back end is compact. Each side is box-like with block-like accents creating a subtle angular detail.",5
bae348b2-f28f-45b5-8eba-01016aceeda2,"Compact car with an angular, layered exterior.",5
bae348b2-f28f-45b5-8eba-01016aceeda2,Boxy car featuring tiered surfaces and a sloped front.,5
bae348b2-f28f-45b5-8eba-01016aceeda2,"A car with a rectangular body, layered top, and protruding front section.",10
bae348b2-f28f-45b5-8eba-01016aceeda2,"Car with a rectangular body, tiered top surface, and a slightly elevated hood area; rear section is neatly squared with minimal overhang.",1
bae348b2-f28f-45b5-8eba-01016aceeda2,"The car has a rectangular, tiered form with a layered top, gently sloping hood, and squared rear. The front features a defined edge, while the back end is compact. Each side is box-like with block-like accents creating a subtle angular detail.",10
baf3af05-5476-4b70-a6d2-c36730a2d997,Compact vehicle with a blocky and angular structure.,8
baf3af05-5476-4b70-a6d2-c36730a2d997,Boxy car with a layered body and rectangular front.,10
baf3af05-5476-4b70-a6d2-c36730a2d997,Angular automotive form with a stepped roof and squared corners.,10
baf3af05-5476-4b70-a6d2-c36730a2d997,"Geometric car with a tiered roofline, rectangular rear, and block-like wheels.",4
baf3af05-5476-4b70-a6d2-c36730a2d997,"A geometric car featuring a flat, tiered roof, angular front and rear, rectangular layered sides, and block-shaped wheels, closely integrated into the overall structure.",6
1e975264-7e48-45a9-aefa-aa34051e33b8,Compact vehicle with a blocky and angular structure.,17
1e975264-7e48-45a9-aefa-aa34051e33b8,Boxy car with a layered body and rectangular front.,8
1e975264-7e48-45a9-aefa-aa34051e33b8,Angular automotive form with a stepped roof and squared corners.,5
1e975264-7e48-45a9-aefa-aa34051e33b8,"Geometric car with a tiered roofline, rectangular rear, and block-like wheels.",0
1e975264-7e48-45a9-aefa-aa34051e33b8,"A geometric car featuring a flat, tiered roof, angular front and rear, rectangular layered sides, and block-shaped wheels, closely integrated into the overall structure.",25
4935eeca-b2b9-458a-a9b2-64ae167c8834,A rectangular car with an angular front and flat top.,5
4935eeca-b2b9-458a-a9b2-64ae167c8834,A boxy car featuring a rectangular shape with a stepped front.,6
4935eeca-b2b9-458a-a9b2-64ae167c8834,"Car with a rectangular body, flat roof, and tiered front section.",3
4935eeca-b2b9-458a-a9b2-64ae167c8834,"Rectangular car structure, angular front, small cube openings at front and rear, and a flat roof.",4
4935eeca-b2b9-458a-a9b2-64ae167c8834,"Car with an elongated rectangular body, flat top, angular stepped front, small cubic openings at both ends, and evenly spaced horizontal lines on the surface.",0
76dec7d1-8e2b-43c7-93c8-f45b049ac3b8,Compact car with sharp edges and a flat roofline.,1
76dec7d1-8e2b-43c7-93c8-f45b049ac3b8,"This vehicle features a rectangular body, prominent front grille, and squared-off rear.",2
76dec7d1-8e2b-43c7-93c8-f45b049ac3b8,"A car with an elongated form, structured front, flat top, and recessed sides.",1
76dec7d1-8e2b-43c7-93c8-f45b049ac3b8,"The car has a rectangular body, angular corners, a smooth top surface, and defined wheel arches.",6
76dec7d1-8e2b-43c7-93c8-f45b049ac3b8,"This car shows an elongated rectangular form with sharply defined corners, a prominent front section with a recessed middle, and a flat roof that extends to form a cohesive, streamlined top surface. The wheel arches are subtly integrated along the sides, accentuating its sleek silhouette.",16
3e826a93-9d0b-4437-b291-d0cdbe6456c5,Compact car with sharp edges and a flat roofline.,19
3e826a93-9d0b-4437-b291-d0cdbe6456c5,"This vehicle features a rectangular body, prominent front grille, and squared-off rear.",11
3e826a93-9d0b-4437-b291-d0cdbe6456c5,"A car with an elongated form, structured front, flat top, and recessed sides.",7
3e826a93-9d0b-4437-b291-d0cdbe6456c5,"The car has a rectangular body, angular corners, a smooth top surface, and defined wheel arches.",5
3e826a93-9d0b-4437-b291-d0cdbe6456c5,"This car shows an elongated rectangular form with sharply defined corners, a prominent front section with a recessed middle, and a flat roof that extends to form a cohesive, streamlined top surface. The wheel arches are subtly integrated along the sides, accentuating its sleek silhouette.",5
969761d5-0cfd-4714-9545-68fecf19a9fd,Compact car with a rounded body and angular features.,12
969761d5-0cfd-4714-9545-68fecf19a9fd,The car has a rounded top and blocky sides with square edges.,12
969761d5-0cfd-4714-9545-68fecf19a9fd,"A compact car with a domed roof, square windows, and stepped layers.",1
969761d5-0cfd-4714-9545-68fecf19a9fd,"The car boasts a rounded top, angular front and back, boxy windows, and layered tiered surfaces.",4
969761d5-0cfd-4714-9545-68fecf19a9fd,"A compact car exhibiting a rounded roof atop stepped surfaces. It features prominent angular windows on the sides, with the front and back showcasing squared contours. The overall design includes a tiered, layered layout contributing to its angular yet rounded appearance.",13
1f41a2ff-e478-4f25-845f-9af1e603f333,Compact car with a rounded body and angular features.,15
1f41a2ff-e478-4f25-845f-9af1e603f333,The car has a rounded top and blocky sides with square edges.,1
1f41a2ff-e478-4f25-845f-9af1e603f333,"A compact car with a domed roof, square windows, and stepped layers.",6
1f41a2ff-e478-4f25-845f-9af1e603f333,"The car boasts a rounded top, angular front and back, boxy windows, and layered tiered surfaces.",1
1f41a2ff-e478-4f25-845f-9af1e603f333,"A compact car exhibiting a rounded roof atop stepped surfaces. It features prominent angular windows on the sides, with the front and back showcasing squared contours. The overall design includes a tiered, layered layout contributing to its angular yet rounded appearance.",6
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"A miniature car with a compact, angular body.",19
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"Car with an elevated, rectilinear structure and rounded front section.",3
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"Compact car featuring layered, square components and a slightly angled roofline.",26
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"Boxy car assembled with tiered bricks creating a distinct, stacked profile; smooth, sloped front end.",15
